Index,Time,RON_Loss,S,RON,Liu,BaoHeTing,S-ZORB.TE_5002.DACA,S-ZORB.PT_7107B.DACA,S-ZORB.FT_5201.PV,S-ZORB.SIS_TE_2802,S-ZORB.FC_5001.DACA,XiTing,S-ZORB.TE_3112.DACA,S-ZORB.TE_2608.DACA,S-ZORB.CAL.SPEED.PV,S-ZORB.TC_3102.DACA,S-ZORB.TE_5201.DACA,MiDu,S-ZORB.FT_1003.PV,S-ZORB.FT_9002.DACA,S-ZORB.LC_2601.DACA,FangTing,S-ZORB.PT_1501.PV,S-ZORB.PC_2401B.DACA,S-ZORB.PC_6001.PV,Xiu,S-ZORB.FC_1203.PV,S-ZORB.FC_5103.DACA,S-ZORB.PDC_2702.DACA,S-ZORB.TE_5006.DACA,S-ZORB.PT_7503B.DACA,S-ZORB.TE_1106.DACA.PV,S-ZORB.TXE_3201A.DACA
166.0000000000,110.0000000000,0.9349388035,4.1224793611,89.6000000000,254.4285714286,54.8000000000,105.0294751099,0.6431675333,75.4031521649,321.2521063111,3655.4664184751,22.1000000000,78.6617944510,280.6401492969,6.6106303176,248.3157273047,95.7310437226,738.7000000000,49.6496954575,561.7397681322,62.3635189800,23.1000000000,0.8240227403,1.5795903143,-0.1905269818,45.8200000000,12.6067768854,7680.8455470793,26.4507200001,104.7911582879,1.5013650797,20.4866904617,352.4236333366
167.0000000000,110.0000000000,0.9699050607,4.6833691259,89.5000000000,254.4285714286,54.8000000000,104.4066366525,2.6306687963,148.7098622009,317.3159811909,3061.9339864228,22.1000000000,128.0344320004,326.3377145444,6.4742302203,265.7115312366,76.6355492693,738.7000000000,48.9804914785,312.8394361434,78.5595839916,23.1000000000,1.5668976209,2.0056926294,-0.0665046484,45.8200000000,14.7473699365,21321.6989104007,39.0644678597,125.9671374743,2.1243033751,35.1721942942,469.3061518563
168.0000000000,110.0000000000,0.9096946167,4.8815950155,89.0000000000,232.5714285714,56.1000000000,132.0122342259,3.2325282381,101.7394686100,300.2409756995,747.9783417091,18.1000000000,148.7776296573,134.9331063711,5.9885553628,287.8812605210,62.9552078523,732.7000000000,65.1138362742,623.6632701500,93.0432009229,25.8000000000,1.5583213624,1.6832981270,-0.1566600771,42.8900000000,5.1438345296,12385.9433713357,24.1301923579,120.7330377861,1.3585025627,82.5070108859,415.1925504127
169.0000000000,110.0000000000,0.9493151589,4.7126448004,88.7000000000,232.5714285714,56.1000000000,105.7198183002,1.1408512132,87.9418404965,280.0439974159,782.6908714932,18.1000000000,146.4879697551,127.2411505645,3.9889398655,187.7046638064,39.1172454631,732.7000000000,67.1390254080,594.0774560558,98.6558213352,25.8000000000,0.2593332621,0.2122141819,-0.1861612635,42.8900000000,6.0483793451,2123.5252147182,29.7251788339,137.5704281800,1.7046977024,157.7065071442,457.9185221622
170.0000000000,110.0000000000,0.8482798614,4.6758751721,89.1000000000,232.5714285714,56.1000000000,149.5043456889,0.0460924711,108.4620003369,349.2694619473,1492.2984173605,18.1000000000,104.4546015189,408.8978094359,4.9749085421,261.1033271477,97.4516897926,732.7000000000,61.2737558473,605.4354367511,49.7427170825,25.8000000000,1.1871804245,1.0025705396,-0.0621716289,42.8900000000,7.9440795967,24896.6512099479,38.7068994192,123.7494625068,0.6391353388,78.5220826307,306.1503807105
171.0000000000,110.0000000000,0.9388099809,4.6987031159,89.0000000000,232.5714285714,56.1000000000,114.4877022033,3.4655203219,153.8349549719,292.6810389831,3617.2377219753,18.1000000000,134.7190256141,418.4550450233,3.2964393090,255.1400646931,97.3130542203,732.7000000000,43.8047547485,604.1167122370,97.8956198100,25.8000000000,0.5026787692,1.7899357788,-0.1976863364,42.8900000000,6.4187451807,11186.3287983868,33.9042892136,113.1800942155,1.7948101147,142.3813772031,319.4897428762
172.0000000000,0.0000000000,1.1239905120,4.5693507853,89.8000000000,232.5714285714,56.1000000000,117.8477465108,3.0118313000,140.1583912294,305.1090536314,1242.8347007963,18.1000000000,65.0000000000,347.9031748484,3.2606461829,150.0000000000,52.9580028219,732.7000000000,46.0959885000,300.0000000000,100.0000000000,25.8000000000,1.5968435500,1.1056804389,-0.0484649767,42.8900000000,6.6835525077,9605.1026795529,28.9222611233,150.0000000000,0.1902919425,163.0938250000,300.0000000000
173.0000000000,17.0000000000,0.8444361950,4.3832875202,89.4000000000,232.5714285714,56.1000000000,139.4935849531,2.1429905237,154.9489791372,313.1153992786,1503.5788782712,18.1000000000,65.9736110578,166.9057953486,6.0081038765,217.1584672208,42.3065220057,732.7000000000,18.4714636312,618.2587391673,86.0004916038,25.8000000000,0.5527026785,0.9254251283,-0.1794333172,42.8900000000,10.6458142414,4680.0273695024,37.5270096987,109.7196032785,1.5184526461,98.8330971351,328.2457299849
174.0000000000,110.0000000000,0.9106355526,4.4613163404,89.9000000000,232.5714285714,56.1000000000,136.0807144429,0.6893529864,121.4051333175,329.6734115822,2358.7487890617,18.1000000000,83.7678864511,274.5357207159,3.3873470906,219.3710319283,37.1824206884,732.7000000000,25.3846056365,601.7785786764,66.6055080185,25.8000000000,1.9320837657,0.9241744753,-0.1743711957,42.8900000000,6.0764419381,10879.7423395868,25.4070463916,134.9812789964,2.1751978584,196.9531503122,436.1553387831
175.0000000000,110.0000000000,0.8308331008,5.0016853476,90.1000000000,231.4285714286,50.4000000000,134.5658492508,0.1798530490,81.3792403180,313.5459963386,1318.5614016190,23.4000000000,102.3891896459,198.0509994710,2.9909411701,249.4813948909,49.6283923708,735.1500000000,18.1169694211,608.5808801556,55.9054443160,26.2000000000,1.4617226187,1.2205800718,-0.1703012246,43.8200000000,5.6798114247,21501.6768625289,32.4270939548,109.5967629481,1.1380745980,90.2277929238,458.2785652873
176.0000000000,110.0000000000,0.9274612759,5.0950161350,90.2000000000,231.4285714286,50.4000000000,137.6861743709,2.6795357689,130.1448032028,329.6173686836,3175.2102106464,23.4000000000,135.3209283684,102.6661559715,3.5546523659,225.2050604148,86.4660866326,735.1500000000,18.0359711627,458.9581265740,92.6363952220,26.2000000000,0.8250765866,0.7630060926,-0.0596218268,43.8200000000,5.0957717537,19758.5536929630,26.2806838389,135.2885227361,1.7047832025,195.9528116577,366.9215303544
177.0000000000,110.0000000000,0.8991262194,4.7391758708,89.8000000000,231.4285714286,50.4000000000,148.3890633906,0.5598920525,44.4008836493,311.8663490101,1138.2223833028,23.4000000000,69.0381321913,471.1176345861,5.8750576026,296.1160409227,54.6223033765,735.1500000000,68.8037169824,646.3921802836,84.9426568632,26.2000000000,0.4757379779,1.7626905006,-0.1192018268,43.8200000000,9.5581936298,9832.0783142817,17.7167489090,121.8584429748,0.5479155717,41.1136604258,415.0305656019
178.0000000000,110.0000000000,0.8969650861,5.7227211384,90.1000000000,231.4285714286,50.4000000000,130.6331336993,0.4745859243,136.0328828998,340.0521890444,3236.1004933141,23.4000000000,119.8280318381,437.1814217210,6.9641508067,252.2645763080,83.0128896749,735.1500000000,3.7189561979,592.9688795121,88.9740268666,26.2000000000,0.6579528054,2.3184864287,-0.0044963699,43.8200000000,13.1661216816,17146.2174951427,22.2812134094,108.3798138740,1.8946233355,130.3444467707,304.8668583908
179.0000000000,0.0000000000,0.8897750927,4.7632379471,89.8000000000,231.4285714286,50.4000000000,100.0000000000,2.2764850250,143.1419718203,350.0000000000,1204.4174727118,23.4000000000,65.0000000000,395.8406662566,5.9746831804,300.0000000000,36.5544925788,735.1500000000,55.3793097500,575.7049038691,76.2194388827,26.2000000000,1.5494132750,1.0010616878,-0.1409298480,43.8200000000,10.5878134088,2889.8417058941,33.4165232078,150.0000000000,0.1744257375,161.2508725000,300.0000000000
180.0000000000,0.0000000000,0.8654419114,4.7679288783,90.0000000000,231.4285714286,50.4000000000,150.0000000000,2.2765434250,128.8177549175,350.0000000000,1558.4622773192,23.4000000000,120.4237726279,332.8026575070,4.0463860257,161.6168227690,68.6344748448,735.1500000000,58.4992397500,616.9259836938,84.1008672586,26.2000000000,1.5675740750,0.9709701161,-0.2000000000,43.8200000000,12.1483619593,3848.2254731256,25.3289067091,150.0000000000,0.1776863100,160.2697375000,499.1992669922
181.0000000000,0.0000000000,0.8272082895,4.7976702121,89.7000000000,231.4285714286,50.4000000000,147.2385485967,2.2750010000,140.4784758874,350.0000000000,1539.5153454096,23.4000000000,97.7428855375,473.2462059761,7.0000000000,300.0000000000,57.2645409788,735.1500000000,56.1182977500,633.2634351794,40.0000000000,26.2000000000,1.5450867500,1.0488081436,-0.0748549383,43.8200000000,15.0000000000,4995.4179483947,40.0000000000,100.0000000000,0.2007085475,161.5216650000,376.6786344405
182.0000000000,110.0000000000,0.8847668755,4.7331279428,89.4000000000,188.4285714286,52.3000000000,112.9436168406,1.0784749899,136.1040509052,322.6525620639,2377.9327325005,24.2000000000,128.3123976746,367.9364901958,5.9334706664,199.9241301135,63.7840373864,728.8000000000,71.1043139306,634.3443637896,76.3277483822,23.5000000000,0.6198025662,2.2634230232,-0.0295299823,42.7200000000,7.6941616165,5529.7756610083,30.8912116313,131.6947492611,0.3629930051,178.8926821001,375.3516746645
183.0000000000,110.0000000000,0.8894441415,4.8696072532,89.9000000000,188.4285714286,52.3000000000,120.4162038136,0.2273478773,34.3315489034,329.9620456351,1312.9919251804,24.2000000000,65.9481521504,119.6808861195,3.1990746526,297.0825174921,73.9925337491,728.8000000000,44.5897141050,615.8913673727,53.5013841712,23.5000000000,0.5553978312,1.5699549186,-0.0186134154,42.7200000000,13.1431269001,8043.4067855076,21.5926911293,106.9283683112,0.7671841839,43.9169108935,475.5406902345
184.0000000000,110.0000000000,0.8778527720,4.6150817229,89.1000000000,188.4285714286,52.3000000000,138.1988884049,1.6853203359,114.9869589229,299.3911392831,3476.4687561823,24.2000000000,80.6510746518,434.4436614005,5.5125125052,290.4361571375,74.4287392019,728.8000000000,20.4959828433,626.5024305605,85.0858927364,23.5000000000,0.4331332614,1.3114926957,-0.0518207533,42.7200000000,5.7952655047,14093.9902134058,19.6040739442,120.9202945390,0.5199075060,115.7028081958,378.3338593534
185.0000000000,110.0000000000,0.9339042225,4.7147077270,90.1000000000,162.2857142857,54.8000000000,148.2785189212,1.2185451792,126.3150379654,346.5684189984,2183.4543367894,23.9000000000,116.9126629385,171.5249851423,3.3664547307,160.5742481110,55.5352344116,718.3000000000,18.4525998089,334.6777536079,49.0925238606,21.3000000000,0.5861579230,0.3726476850,-0.1799753794,42.7200000000,8.2711889357,8685.7599956161,22.5694750558,111.7575438087,0.2198761182,102.6839129856,445.2327577895
186.0000000000,110.0000000000,0.8659022139,4.7479115672,88.8000000000,162.2857142857,54.8000000000,148.6175903516,3.3003301726,90.2521351073,347.9903377225,2895.2431636658,23.9000000000,122.6460504362,352.6115345172,5.8711392981,292.6945421365,35.3951156875,718.3000000000,60.7709108725,581.8013294948,74.7622193444,21.3000000000,2.1995716730,1.8193512918,-0.1074448223,42.7200000000,7.3069641151,20400.3264370108,13.9139928183,126.0806287250,0.1524774697,9.4748633792,471.4479865517
187.0000000000,110.0000000000,0.9394346505,4.5396873913,88.3000000000,162.2857142857,54.8000000000,106.5128512119,0.7674964658,140.7352862082,331.2301639399,2790.7277340370,23.9000000000,85.2293717385,461.0833762200,4.6742004695,244.3915731156,66.8717604370,718.3000000000,10.1708873291,519.4680565191,92.7391724285,21.3000000000,0.9848390826,1.8074297101,-0.1756307706,42.7200000000,7.7661790332,20978.1536482920,35.1483316783,107.7106735102,1.9831227883,54.9640506128,456.7201231937
188.0000000000,2.0000000000,0.9328596498,4.3873437639,87.3000000000,167.0000000000,57.0000000000,150.0000000000,0.0131648385,75.3501126468,350.0000000000,892.1504347782,21.5000000000,65.0000000000,389.1163250688,4.2463974403,150.0000000000,88.9272219473,734.3000000000,50.0062317500,650.0000000000,40.0000000000,21.5000000000,1.5696886000,1.1599396626,-0.2000000000,58.1100000000,12.0686863845,4775.3112272780,22.5911111819,129.7524259981,0.1338961550,147.7883175000,300.0000000000
189.0000000000,110.0000000000,0.9577002440,4.7968874418,87.5000000000,167.0000000000,57.0000000000,112.0279094386,2.6696302513,142.1286137123,337.2125965547,2031.4935983339,21.5000000000,110.8914767334,107.6520951115,3.8535333123,179.7598526195,31.1358387138,734.3000000000,21.4153008980,587.0657581753,93.6113500433,21.5000000000,1.3809947543,0.1405046793,-0.1283177348,58.1100000000,12.1601142685,9560.5005635171,18.6133171952,142.4525429445,0.1183867208,158.2563453037,494.2598246419
190.0000000000,14.0000000000,0.9103954586,4.6260936820,87.5000000000,167.0000000000,57.0000000000,147.0353432144,0.6917083443,140.6473692968,337.5573799865,3148.9330961425,21.5000000000,114.9748024684,217.3097047466,4.0686301831,299.7576417549,50.6112525254,734.3000000000,57.3230011961,620.3330029537,45.5774244068,21.5000000000,0.7842526891,1.1166369482,-0.0061158276,58.1100000000,10.9700447388,9732.0915471482,27.5959703393,113.7293339541,0.0892064117,117.0546700952,402.2565990821
191.0000000000,0.0000000000,0.9668629649,4.3131320288,87.8000000000,307.2857142857,53.6000000000,150.0000000000,0.0160569470,56.7581804404,321.7759820781,2380.4409026565,25.9000000000,89.1666412898,500.0000000000,2.9840247903,300.0000000000,53.1299008444,721.8000000000,51.8493365000,650.0000000000,68.1110367739,20.5000000000,1.6228986000,0.9238682370,-0.1052911355,58.1100000000,5.1703463402,6974.0965089860,24.5276008105,136.6751814952,0.0341264035,147.4148950000,423.0785439979
192.0000000000,0.0000000000,1.0081959581,4.7013862385,90.6000000000,307.2857142857,53.6000000000,100.0000000000,0.0144955503,128.5214379445,250.2748528023,1483.2508321122,25.9000000000,65.0000000000,388.4669618294,6.8309187120,300.0000000000,30.0000000000,721.8000000000,52.8474852500,334.4146964004,89.4636828155,20.5000000000,1.6000549000,0.9208855938,-0.1647984257,58.1100000000,14.3780310059,8671.7326496655,34.2410557539,100.5133288633,0.0367079187,162.1491925000,300.0000000000
193.0000000000,110.0000000000,0.9770125291,4.9416402863,90.2000000000,307.2857142857,53.6000000000,123.3670734637,0.2836903047,43.9070175877,330.2448498375,2249.9988321754,25.9000000000,125.4371389276,187.1232423891,4.1263194775,185.3414672229,44.0225829312,721.8000000000,19.4567054122,623.4856275655,93.4493549523,20.5000000000,2.0580808392,1.2207385325,-0.1012119563,58.1100000000,8.4721647162,16627.2334767898,32.6894092589,110.2877501724,0.3669370094,1.6987352779,544.2833224240
194.0000000000,110.0000000000,0.9065954269,4.4955067902,90.4000000000,244.0000000000,55.1000000000,127.4206825729,2.4994273928,61.5739819240,334.6462312059,755.6262699042,24.2000000000,67.3506737764,291.2775110256,4.4402523970,260.9253667848,37.4584344855,719.0000000000,21.4164777343,544.5281032427,69.2631494211,20.7000000000,1.2537926943,1.4438296555,-0.1672469014,58.1100000000,11.8325159988,6938.1977851294,24.9461379279,104.9538403553,0.8862946690,21.8790694487,517.3663193932
195.0000000000,0.0000000000,0.8266210113,4.6852105304,90.3000000000,244.0000000000,55.1000000000,150.0000000000,0.0140509565,148.7982220798,350.0000000000,1797.1213303696,24.2000000000,65.0000000000,375.9302956002,6.4251360515,158.7938276653,30.0000000000,719.0000000000,51.8729882500,650.0000000000,71.5034369597,20.7000000000,1.5833657250,0.8182924983,-0.2000000000,58.1100000000,7.6787002788,10045.3590085520,40.0000000000,150.0000000000,0.0347091792,164.6679500000,300.0000000000
196.0000000000,110.0000000000,0.9194812207,5.3311482987,89.3000000000,244.0000000000,55.1000000000,140.0047036130,0.6294219876,57.9990617708,317.4024059374,3195.2179380251,24.2000000000,111.5771797254,430.6935643613,6.1299504565,155.2304533218,61.4117074907,719.0000000000,40.5972543256,649.4292752046,89.1727691162,20.7000000000,1.0330228502,0.2351434881,-0.0023545468,58.1100000000,14.6849193454,7332.3622742320,32.6263889931,134.8938256036,0.8145313203,64.7717003028,493.9935651143
197.0000000000,0.0000000000,0.8704094660,5.3363110183,89.9000000000,253.0000000000,54.9000000000,134.8517878305,0.0151026307,151.6834105301,350.0000000000,1555.6036302729,26.7000000000,119.3307839712,500.0000000000,2.9500000000,159.9033076567,71.4086296715,721.2000000000,53.4647465000,589.5955218193,40.0000000000,18.4000000000,1.6185297750,0.7916529256,-0.2000000000,55.9200000000,9.2611818437,9892.6367433557,40.0000000000,150.0000000000,0.0320701572,164.9277850000,300.0000000000
198.0000000000,110.0000000000,0.8924939316,5.3738512704,89.4000000000,253.0000000000,54.9000000000,135.7956789936,2.3762229180,116.6430181493,315.4898157194,2768.1008665862,26.7000000000,130.5316494993,155.1132018835,3.1193962263,174.2141689389,47.3152053500,721.2000000000,28.4028678475,611.7660027957,43.3817928878,18.4000000000,1.2860706691,2.0583277626,-0.1339853897,55.9200000000,13.6762077827,16116.7083805768,24.6628081721,114.3613265581,1.9541576954,80.9351761050,546.3090235494
199.0000000000,12.0000000000,0.8940562652,5.6825621083,90.0000000000,253.0000000000,54.9000000000,147.7332758814,1.5129188667,111.4187891967,335.7873905014,803.4288175389,26.7000000000,138.0105006565,151.7395845148,4.8061381476,215.1816914573,97.8634401924,721.2000000000,32.9839496554,565.1345311990,63.8324647417,18.4000000000,2.2900759872,0.0750004027,-0.1440362194,55.9200000000,8.8824324668,13113.8302283969,24.0860333605,100.3159321907,1.4875025220,194.6146753042,413.3268379620
200.0000000000,0.0000000000,0.9490762821,4.6116570489,89.9000000000,288.8571428571,58.3000000000,116.6717597339,0.0137716235,140.4339546827,350.0000000000,1712.0095502379,22.0000000000,75.5468606199,500.0000000000,2.9500000000,242.2243568124,63.2222083614,721.1000000000,52.5571025000,650.0000000000,92.5150388088,19.7000000000,1.5710639750,0.8690878386,-0.1034449514,52.6300000000,8.1320402189,10846.6722549331,37.9359070018,150.0000000000,0.0391673943,164.9887250000,300.0000000000
201.0000000000,110.0000000000,0.9218437084,4.4679379670,89.7000000000,288.8571428571,58.3000000000,138.6717846815,0.0346506551,131.5481351059,335.3347946115,714.5627513362,22.0000000000,82.6733610871,424.3101004450,4.8826254175,238.2089022648,59.4098947634,721.1000000000,31.6291093629,548.1731764702,73.8580150566,19.7000000000,0.4032870392,1.7691444506,-0.0857939120,52.6300000000,9.2259267790,18432.5743792173,12.8834427141,110.1091536924,1.7204185742,99.1384613996,348.5146764010
202.0000000000,1.0000000000,0.8924698889,3.9735873056,89.7000000000,288.8571428571,58.3000000000,150.0000000000,0.0165772035,146.7724884967,344.2065637608,1379.9880376917,22.0000000000,82.3810216997,343.2317559604,2.9500000000,293.1040449777,31.0729584490,721.1000000000,52.8984180000,650.0000000000,40.0000000000,19.7000000000,1.6130086500,0.7529777754,-0.2000000000,52.6300000000,9.6325509323,10009.5599674981,25.8148395984,150.0000000000,0.0325301600,164.2077150000,550.0000000000
203.0000000000,0.0000000000,0.9818108515,4.2183371595,89.7000000000,288.8571428571,58.3000000000,150.0000000000,0.0168309435,146.8661473960,250.0000000000,1831.1288655529,22.0000000000,86.9236962182,376.3084649754,6.3140516001,194.2491597415,30.2590941551,721.1000000000,52.3907055000,650.0000000000,40.0000000000,19.7000000000,1.6253349250,0.7522479890,-0.1977035214,52.6300000000,12.8294799939,12187.1116708178,39.5103602319,122.1324725143,0.0323413227,164.7196050000,550.0000000000
204.0000000000,0.0000000000,0.9602808799,4.4340192309,89.7000000000,310.7142857143,50.5000000000,100.0000000000,0.0164130618,151.7686060310,350.0000000000,1992.7329342431,27.2000000000,139.8297214465,500.0000000000,4.4574390823,300.0000000000,42.7186403087,724.8000000000,53.4109145000,300.0000000000,40.0000000000,22.3000000000,1.6208354750,0.7614345193,-0.2000000000,61.3300000000,10.8523232615,12450.2471216965,29.3657534959,100.0000000000,0.0315712235,165.5572100000,363.0957163930
205.0000000000,1.0000000000,0.8677777469,4.7297757833,89.6000000000,310.7142857143,50.5000000000,141.9741615988,0.0173139510,130.3323329151,350.0000000000,1774.3584902579,27.2000000000,110.2431609474,462.7211729298,2.9500000000,255.7330930171,46.7978355278,724.8000000000,52.6498332500,650.0000000000,40.0000000000,22.3000000000,1.6411475750,0.8350937574,-0.2000000000,61.3300000000,15.0000000000,11572.8219546376,35.5640258658,150.0000000000,0.0295320503,163.6755375000,476.4114230254
206.0000000000,110.0000000000,0.9280749195,5.0567511594,89.2000000000,310.7142857143,50.5000000000,134.7284440957,1.8526788805,99.1809304376,329.5391956307,3483.9699042888,27.2000000000,100.8704595563,128.9252516968,5.5924488858,242.5666412886,42.4471660296,724.8000000000,67.3886727530,429.7640882896,84.3432104901,22.3000000000,1.7561269485,0.3204873744,-0.0434040226,61.3300000000,5.7394758538,5406.2485163277,27.2429640124,123.7108352660,2.0939499071,191.6741630150,468.5640715287
207.0000000000,0.0000000000,0.9465294419,4.7190520463,89.4000000000,310.7142857143,50.5000000000,150.0000000000,0.0184051212,145.5549339662,250.0000000000,1307.6114140587,27.2000000000,104.1629989820,327.4422102416,2.9500000000,192.7302556457,39.4217227202,724.8000000000,52.6818135000,650.0000000000,88.5958672762,22.3000000000,1.6557524000,0.8315121313,-0.2000000000,61.3300000000,8.5205314162,9799.2846449256,36.8869283240,127.3916677859,0.0270395348,161.9948925000,476.6165098845
208.0000000000,110.0000000000,0.8874539504,6.2446965592,89.4000000000,355.0000000000,50.9000000000,149.1476571447,3.4189144201,19.9355134724,337.8635725500,1948.0091786396,27.6000000000,140.0711831889,491.5225265989,6.2817121493,202.9405712655,61.6606181246,726.4000000000,3.2866611679,552.5777344648,94.8095908521,21.5000000000,1.2714395842,0.7073055590,-0.0948985576,70.0300000000,14.2689838255,2492.8936467627,30.3089817415,146.7307258834,2.1805762409,95.1637989349,422.3460560806
209.0000000000,110.0000000000,0.9685700897,5.3632380378,90.0000000000,355.0000000000,50.9000000000,137.5629702978,1.6331505976,98.3705172558,343.0283961778,3770.6740363016,27.6000000000,116.9884231185,297.6636666338,6.0549262442,181.0378621909,88.9005952389,726.4000000000,21.7894935613,440.0599995485,58.2133387870,21.5000000000,1.6927114728,0.8800519019,-0.1384357139,70.0300000000,12.6596057146,13592.8285136070,17.2766615043,140.4683947390,0.3155457213,21.8121872388,400.9663434388
210.0000000000,110.0000000000,0.8581674264,5.4749017268,91.1000000000,355.0000000000,50.9000000000,142.0682733239,1.6744682415,68.1055950742,328.5332987117,560.1244300686,27.6000000000,126.0889403496,320.3504218353,6.9057602884,214.7494833427,44.2181662816,726.4000000000,53.5561583724,614.4109145839,74.6471918215,21.5000000000,2.0078658386,0.6351745698,-0.0118272438,70.0300000000,5.3952414442,13612.4323474087,35.5467408863,146.3131370755,0.4162877368,33.4329735190,469.4933855925
211.0000000000,110.0000000000,0.8632521922,5.3794537398,90.9000000000,355.0000000000,50.9000000000,142.2586127624,2.2418159493,37.2719657453,310.8339884723,2692.0603280608,27.6000000000,114.8650418889,269.3305923208,6.9250147089,170.5451961085,84.2857021294,726.4000000000,71.6882637820,566.3061527199,95.8259343234,21.5000000000,1.4040832733,0.8767901057,-0.1634442172,70.0300000000,5.2275399901,18471.0070258340,10.8693505293,143.0531186782,1.0306569253,199.9775972875,483.6014259623
212.0000000000,110.0000000000,0.9480823328,5.3834380319,90.9000000000,226.0000000000,53.0000000000,128.0205437617,1.7197705924,72.2503329412,324.3319852951,1547.9154727369,26.1000000000,97.9783815794,237.3372289381,5.3404885953,234.9456206428,53.6803880285,722.0000000000,0.5753672522,613.1778582105,87.5807390703,20.9000000000,0.1210218124,1.4681089781,-0.0345658129,61.8250000000,5.3058974939,4301.3156881062,13.8920214839,122.6246588094,2.0246170340,135.5671409872,370.2592661686
213.0000000000,110.0000000000,0.8264373541,4.8569810477,91.0000000000,226.0000000000,53.0000000000,149.5205819685,1.5621838969,146.0851726882,338.6176297005,1834.5898398177,26.1000000000,93.3446874878,141.7319026896,4.4608120333,264.3081462630,47.1948432516,722.0000000000,22.0473238463,598.0041126189,81.2376425461,20.9000000000,0.5260344051,1.6242726719,-0.0941975612,61.8250000000,14.7367145993,22903.7802514315,39.3056379965,117.4628347149,1.7749650382,24.9463677978,476.5304980322
214.0000000000,21.0000000000,0.8437190951,4.7914566749,91.0000000000,226.0000000000,53.0000000000,144.3291511458,0.0259253519,49.4397913503,338.2301751367,2434.0799743497,26.1000000000,90.8776857812,453.5755039983,6.8737585700,293.3647804303,60.2729127665,722.0000000000,8.8157688992,593.0823565372,45.0962305238,20.9000000000,0.2491930363,1.6947570949,-0.1235859048,61.8250000000,6.2359453113,16523.1017452994,33.7376388035,134.0983683953,1.2909421441,20.5508859831,506.2463986478
215.0000000000,0.0000000000,0.8502651995,4.8979853329,90.8000000000,213.1428571429,50.8000000000,134.0778514845,0.0193956102,144.1047785785,350.0000000000,734.7658520933,26.9000000000,94.1684779473,500.0000000000,3.1944159346,300.0000000000,30.0000000000,730.9000000000,54.7427937500,607.9013885933,47.9785934955,22.3000000000,1.6592065750,0.8639779517,-0.1397197225,53.6200000000,6.7283820971,4816.4570332092,20.5110795116,121.2055882966,0.0330253890,158.6213200000,550.0000000000
216.0000000000,0.0000000000,0.8940965902,4.8959517103,90.8000000000,213.1428571429,50.8000000000,100.0000000000,0.0183138527,135.4626185193,350.0000000000,709.6096974328,26.9000000000,65.0000000000,453.1367684992,5.9487188861,235.7409724423,72.7570355591,730.9000000000,53.4811270000,566.8536944903,41.1272062273,22.3000000000,1.6170759750,1.5202749384,-0.1729028280,53.6200000000,15.0000000000,6182.5009051855,25.8910765304,125.0054302965,0.0326162080,160.4245625000,300.0000000000
217.0000000000,1.0000000000,0.8237616994,4.8688591195,90.7000000000,213.1428571429,50.8000000000,146.5796911499,0.0200527697,146.0632344404,350.0000000000,1076.5780991717,26.9000000000,145.0278640871,353.4859081425,3.3869682323,289.5914451044,73.1378781675,730.9000000000,54.2459937500,650.0000000000,40.0000000000,22.3000000000,1.6089495750,1.2230836420,-0.2000000000,53.6200000000,8.1527996084,6023.0640858159,17.0935355941,150.0000000000,0.0345170190,160.7613950000,542.2104877520
218.0000000000,110.0000000000,0.8939951586,5.0398083517,90.7000000000,213.1428571429,50.8000000000,148.5666382275,2.2045611271,17.0975255222,311.3170436912,1813.2593593255,26.9000000000,142.9420484345,326.2647011795,5.4155754230,286.6683024440,39.9030500094,730.9000000000,45.2444825969,639.7340915759,55.1002698559,22.3000000000,1.0452783478,1.5373859594,-0.0925659536,53.6200000000,6.3239409606,16902.7145631390,39.5050797787,119.1737824262,1.7872028025,32.5137196985,318.7236848214
219.0000000000,110.0000000000,0.8500063825,4.3808300786,90.4000000000,261.8571428571,53.9000000000,140.4113293088,1.6600107673,72.8573150772,349.1678257287,1075.9937416275,22.3000000000,74.5991381884,332.3463858912,6.9267723947,287.8932999702,91.1768729686,721.9000000000,50.2329192837,598.9586655887,68.9466623126,23.8000000000,0.2076318146,0.7511597004,-0.1683925618,55.2600000000,5.3749109159,18731.6675578333,27.4770795497,122.9306677505,1.8081709505,27.1324877475,429.3238289226
220.0000000000,58.0000000000,0.8465605330,4.1794919161,91.0000000000,261.8571428571,53.9000000000,148.2269406639,0.5222738391,94.5137761522,335.7535416812,2046.0181183314,22.3000000000,75.3406619323,323.8859718364,5.4050297694,157.9671684545,35.4622809492,721.9000000000,57.9530040670,621.8187939971,76.7680295286,23.8000000000,1.2896337550,0.8281294517,-0.1119685825,55.2600000000,5.4423403628,18872.2089663026,34.2431694164,146.4859533955,0.5434906437,178.3840854209,404.3526250691
221.0000000000,0.0000000000,0.9733882542,4.6134028390,90.6000000000,261.8571428571,53.9000000000,150.0000000000,3.2329265000,148.0709512810,350.0000000000,747.4767986474,22.3000000000,110.5263166858,449.8970026212,5.9379194932,220.3871993547,30.0000000000,721.9000000000,53.7226722500,438.2342807797,79.5132874457,23.8000000000,1.6473087000,0.7254476731,-0.2000000000,55.2600000000,9.9959995895,4691.6948242671,29.7814179798,150.0000000000,0.0273266690,158.9438325000,550.0000000000
